,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
13038,2129700142,7/31/2014,201000.0,3,1.0,1010,25277,1.0,0.0,0.0,5,5,1010,0.0,1961,0.0,98019,47.7242,-121.95100000000001,1570,213879
13045,4365200555,12/19/2014,375000.0,3,2.5,1670,7740,1.0,0.0,0.0,3,7,1130,540.0,1974,0.0,98126,47.5222,-122.37,1220,7740
13046,2473100790,7/18/2014,255000.0,3,1.5,1240,8528,1.0,0.0,0.0,4,7,1240,0.0,1967,0.0,98058,47.4478,-122.15700000000001,1570,8064
13047,8019200925,4/29/2015,315000.0,5,1.75,1850,14800,1.5,0.0,0.0,3,6,1760,90.0,1937,0.0,98168,47.4935,-122.321,1250,14800
13049,5249803036,7/14/2014,380000.0,3,1.0,1020,4800,1.0,0.0,0.0,3,7,1020,0.0,1944,0.0,98118,47.5615,-122.272,1400,5465
13050,3222069151,11/10/2014,338950.0,3,1.75,1610,22496,1.0,0.0,0.0,4,7,1610,0.0,1974,0.0,98042,47.3443,-122.073,2050,35772
13054,2893000610,6/24/2014,252000.0,3,2.25,1670,7881,1.0,0.0,0.0,4,7,1190,480.0,1977,0.0,98031,47.4105,-122.18,1870,7820
13057,2560803248,7/9/2014,270000.0,4,2.5,1660,8063,1.0,0.0,0.0,4,7,1660,0.0,1978,0.0,98198,47.3761,-122.32,1060,8437
13059,1437500035,10/10/2014,155000.0,2,1.0,1010,43056,1.5,0.0,0.0,3,5,1010,0.0,1990,0.0,98014,47.7105,-121.316,830,18297
13061,7129304225,1/8/2015,305000.0,4,2.25,2340,5250,2.0,0.0,0.0,5,7,2340,0.0,1965,0.0,98118,47.5183,-122.266,1540,5250
13064,7979900145,2/5/2015,385000.0,3,1.0,1470,11398,1.0,0.0,0.0,3,8,1470,0.0,1950,0.0,98155,47.746,-122.296,1710,11407
13067,1250201175,3/23/2015,386500.0,4,1.0,1400,3600,1.0,0.0,0.0,4,6,700,700.0,1901,0.0,98144,47.5972,-122.295,1690,3600
13069,7017200120,8/20/2014,358000.0,2,1.0,930,5077,1.0,0.0,0.0,3,6,930,0.0,1939,0.0,98133,47.7095,-122.35,1080,5803
13074,7972601885,4/30/2015,350000.0,5,1.75,1380,7620,1.0,0.0,0.0,3,7,1180,200.0,1955,0.0,98106,47.5279,-122.345,1990,7620
13076,2597710450,3/4/2015,365000.0,3,2.25,2290,7350,2.0,0.0,0.0,3,8,2290,0.0,1988,0.0,98058,47.428999999999995,-122.162,2170,7529
13080,2926049437,10/14/2014,425000.0,3,1.0,1180,7200,1.5,0.0,0.0,4,7,1180,0.0,1949,0.0,98133,47.7121,-122.333,2240,7875
13083,9485930120,10/14/2014,390000.0,3,2.25,2270,32112,1.0,0.0,0.0,4,8,1740,530.0,1980,0.0,98042,47.3451,-122.094,2310,41606
13085,2571910210,10/1/2014,305000.0,3,2.0,1680,8487,1.0,0.0,0.0,3,7,1680,0.0,1993,0.0,98022,47.1959,-122.01,2080,8560
13086,3395800155,8/5/2014,250000.0,3,1.0,990,8100,1.0,0.0,0.0,3,6,990,0.0,1949,0.0,98146,47.4839,-122.34100000000001,1210,8100
13088,7129302185,12/15/2014,290000.0,2,1.0,950,5650,1.0,0.0,0.0,5,6,950,0.0,1943,0.0,98118,47.5149,-122.257,1250,5650
13089,7841300230,5/1/2015,324950.0,4,2.0,2160,4800,2.0,0.0,0.0,4,7,1290,870.0,1929,0.0,98055,47.4777,-122.212,1570,4800
13092,7708300150,11/18/2014,315000.0,3,2.0,1660,11135,1.0,0.0,0.0,3,8,1660,0.0,1971,0.0,98045,47.4897,-121.787,1660,11560
13095,2025700730,5/2/2014,287200.0,3,3.0,1850,19966,1.0,0.0,0.0,4,7,1090,760.0,1992,0.0,98038,47.3493,-122.03399999999999,1410,6715
13098,7229900925,10/10/2014,381000.0,3,1.75,2700,18246,1.0,0.0,0.0,4,7,1510,1190.0,1967,0.0,98059,47.4817,-122.09700000000001,1620,16986
13099,6632900084,6/6/2014,360000.0,3,1.75,1020,7020,1.5,0.0,0.0,4,7,1020,0.0,1953,0.0,98155,47.7362,-122.314,1020,5871
13102,7518503685,10/9/2014,402000.0,2,1.0,710,5100,1.0,0.0,0.0,5,7,710,0.0,1905,0.0,98117,47.6765,-122.381,1530,5100
13105,4058802300,8/20/2014,300000.0,4,2.0,2360,7440,1.0,0.0,0.0,3,7,1180,1180.0,1955,0.0,98178,47.5044,-122.245,1680,7800
13106,5127100210,3/25/2015,360000.0,6,2.0,2210,9870,2.0,0.0,0.0,4,7,2210,0.0,1969,1995.0,98059,47.4751,-122.145,1390,9912
13107,6453300306,9/10/2014,419000.0,7,3.25,4340,8521,2.0,0.0,0.0,3,7,2550,1790.0,1986,0.0,98106,47.52,-122.338,1890,8951
13109,8078490330,9/16/2014,319950.0,3,2.5,1980,9907,2.0,0.0,0.0,3,8,1980,0.0,1991,0.0,98022,47.1903,-122.01299999999999,2050,9907
13111,9558021010,10/3/2014,381000.0,4,2.5,2130,6003,2.0,0.0,0.0,3,8,2130,0.0,2003,0.0,98058,47.4518,-122.12,1940,4529
13112,6700390230,5/5/2015,256900.0,3,2.5,1720,3951,2.0,0.0,0.0,3,7,1720,0.0,1992,0.0,98031,47.4033,-122.18700000000001,1720,3605
13113,1841400150,2/19/2015,346000.0,5,1.0,1790,30456,1.0,0.0,0.0,4,7,1350,440.0,1964,0.0,98030,47.3469,-122.195,2420,35647
13118,4178500580,5/5/2015,339950.0,4,2.25,2200,7150,2.0,0.0,0.0,4,7,2200,0.0,1990,0.0,98042,47.3595,-122.089,1740,7150
13119,4325700085,3/25/2015,417000.0,3,1.0,1310,8514,1.0,0.0,0.0,4,7,1310,0.0,1953,0.0,98133,47.7502,-122.353,1310,8514
13124,3321079060,10/20/2014,378000.0,3,1.75,2610,117176,1.0,0.0,0.0,3,7,1390,1220.0,1981,0.0,98022,47.2585,-121.925,2140,142005
13125,7229900145,12/16/2014,430000.0,4,2.5,2010,16020,1.5,0.0,0.0,5,8,2010,0.0,1962,0.0,98059,47.4821,-122.10799999999999,1420,16020
13127,937000220,9/4/2014,219000.0,4,1.5,1370,7944,1.5,0.0,0.0,3,7,1370,0.0,1961,0.0,98198,47.4224,-122.289,1370,9181
13129,3832710450,11/19/2014,262500.0,4,2.75,1500,7036,1.0,0.0,0.0,3,7,1060,440.0,1979,0.0,98032,47.3665,-122.27600000000001,1620,7200
13132,7399200770,12/9/2014,417400.0,3,3.0,2680,12285,1.0,0.0,0.0,4,8,2680,0.0,1970,0.0,98055,47.4633,-122.196,2610,9558
13134,5592900230,12/24/2014,320000.0,3,1.0,1270,7400,1.0,0.0,2.0,4,7,1270,0.0,1956,0.0,98056,47.4831,-122.191,1800,7400
13136,3782100155,5/27/2014,255000.0,3,1.0,960,8100,1.0,0.0,0.0,3,7,960,0.0,1955,0.0,98155,47.7766,-122.307,1120,8100
13137,104550580,5/20/2014,260000.0,4,2.5,1990,6671,2.0,0.0,0.0,3,7,1990,0.0,1989,0.0,98023,47.3078,-122.35799999999999,1862,6566
13138,4365200620,3/12/2015,394000.0,3,1.0,1450,7930,1.0,0.0,0.0,4,6,1150,300.0,1923,0.0,98126,47.5212,-122.37100000000001,1040,7740
13141,1387300760,8/4/2014,385000.0,3,2.25,1650,7800,1.0,0.0,0.0,3,7,1260,390.0,1969,0.0,98011,47.7377,-122.197,1760,8268
13145,4375700065,5/12/2014,315275.0,3,1.75,1440,8040,1.0,0.0,0.0,3,7,960,480.0,1951,0.0,98125,47.7128,-122.306,1500,8040
13146,2473100330,9/23/2014,252500.0,2,1.5,1280,8710,1.0,0.0,0.0,3,7,1280,0.0,1967,0.0,98058,47.4472,-122.16,1520,9375
13147,1523069095,3/23/2015,240000.0,2,1.0,1320,24319,1.0,0.0,0.0,3,7,1320,0.0,1966,0.0,98027,47.4741,-122.015,1430,98445
13149,1072100085,5/14/2014,310000.0,3,1.0,1480,7830,1.0,0.0,0.0,3,7,1480,0.0,1952,0.0,98133,47.7703,-122.336,1450,7830
13151,2695600455,1/28/2015,425000.0,2,1.0,1160,5038,1.0,0.0,0.0,5,7,740,420.0,1942,0.0,98126,47.5304,-122.38,1160,5076
13153,1523069197,5/3/2014,379880.0,3,2.5,1650,14054,1.0,0.0,0.0,4,7,1130,520.0,1986,0.0,98027,47.4821,-122.01700000000001,1940,87555
13156,9297300395,5/27/2014,435000.0,3,1.0,1270,4000,1.5,0.0,2.0,3,7,1270,0.0,1928,0.0,98126,47.5695,-122.376,1560,4000
13158,1774000720,6/20/2014,425000.0,3,2.25,1790,10209,1.0,0.0,0.0,3,7,1290,500.0,1967,0.0,98072,47.7492,-122.086,1840,9900
13160,2113700205,7/3/2014,220000.0,4,1.0,1200,6000,1.5,0.0,0.0,3,6,1200,0.0,1923,0.0,98106,47.5307,-122.352,950,4000
13165,8658300455,11/18/2014,225000.0,3,1.5,1390,12500,1.0,0.0,0.0,4,6,1390,0.0,1976,0.0,98014,47.6496,-121.90799999999999,1390,9000
13166,2202500150,8/19/2014,375000.0,3,1.0,1230,9877,1.0,0.0,0.0,3,7,1230,0.0,1954,0.0,98006,47.5745,-122.13600000000001,1240,9965
13167,258100040,11/24/2014,335000.0,3,2.0,1490,8847,1.0,0.0,0.0,4,7,1490,0.0,1967,0.0,98177,47.7639,-122.363,1640,7572
13170,1523049207,8/5/2014,161000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,850,850.0,1954,0.0,98168,47.4758,-122.288,1540,13260
13171,1523049207,1/14/2015,220000.0,4,2.0,1700,8043,1.0,0.0,0.0,3,7,850,850.0,1954,0.0,98168,47.4758,-122.288,1540,13260
13172,2131701075,12/4/2014,420000.0,3,1.75,1720,5000,1.5,0.0,0.0,3,8,1720,0.0,1932,2009.0,98019,47.738,-121.98299999999999,1410,8300
13175,723049448,7/22/2014,279500.0,3,1.5,1200,8040,1.0,0.0,0.0,4,7,1200,0.0,1959,0.0,98146,47.4901,-122.34100000000001,1450,9315
13177,7547300120,8/1/2014,325000.0,2,1.0,1080,5000,1.0,0.0,0.0,3,7,1080,0.0,1954,0.0,98106,47.5682,-122.359,1010,5000
13178,2473000720,7/17/2014,380000.0,4,2.25,1860,7980,1.0,0.0,0.0,4,8,1860,0.0,1966,0.0,98058,47.4524,-122.15,1860,8814
13180,1442860120,12/5/2014,363000.0,4,3.0,2250,12142,2.0,0.0,0.0,3,8,2250,0.0,1986,0.0,98058,47.4338,-122.16,2300,9003
13181,9542800610,2/19/2015,245000.0,4,2.25,2050,7700,2.0,0.0,0.0,3,7,2050,0.0,1977,0.0,98023,47.3009,-122.375,1780,7700
13188,9406700180,4/16/2015,419000.0,4,2.5,3190,4980,2.0,0.0,0.0,3,9,3190,0.0,2005,0.0,98038,47.3657,-122.03399999999999,2830,6720
13189,2122059077,9/15/2014,198900.0,2,1.0,1210,18700,1.0,0.0,0.0,4,7,1210,0.0,1940,0.0,98042,47.3752,-122.166,2250,10048
13193,2026049183,4/2/2015,324950.0,2,1.5,1230,1516,3.0,0.0,0.0,3,8,1230,0.0,2000,0.0,98125,47.7265,-122.314,1352,1411
13194,216500040,2/26/2015,259000.0,3,2.5,2740,7980,2.0,0.0,0.0,4,7,2740,0.0,1964,0.0,98168,47.473,-122.3,1470,8611
13198,1561900180,3/11/2015,395000.0,3,2.5,2300,8938,2.0,0.0,0.0,3,9,2300,0.0,1989,0.0,98031,47.4181,-122.211,2570,9694
13199,3432500760,8/18/2014,370000.0,3,1.0,1440,8287,1.5,0.0,0.0,4,7,1440,0.0,1928,0.0,98155,47.7438,-122.315,1330,8285
13201,6629300120,4/2/2015,402000.0,3,1.0,1200,6825,1.0,0.0,0.0,3,7,1200,0.0,1954,2013.0,98133,47.7491,-122.353,1470,8100
13205,4137020360,7/22/2014,265000.0,3,2.5,1780,6527,2.0,0.0,0.0,3,8,1780,0.0,1989,0.0,98092,47.2578,-122.21700000000001,2040,8840
13207,1061400180,1/6/2015,240000.0,3,1.0,1550,12670,1.0,0.0,0.0,4,7,1550,0.0,1962,0.0,98056,47.5024,-122.169,1550,8880
13209,2524069072,6/26/2014,243800.0,3,1.0,1140,27760,1.0,0.0,0.0,4,6,1140,0.0,1981,0.0,98027,47.5372,-121.97200000000001,1690,87300
13214,8567300150,10/31/2014,370000.0,4,2.75,2420,39704,1.0,0.0,0.0,3,9,2420,0.0,1985,0.0,98038,47.4053,-122.03,2760,36303
13218,1624049092,6/30/2014,255000.0,2,1.0,1320,9967,1.0,0.0,0.0,3,6,940,380.0,1919,0.0,98108,47.5693,-122.296,1970,7587
13219,8078570410,3/26/2015,279000.0,3,2.5,1920,7779,2.0,0.0,0.0,3,7,1920,0.0,1989,0.0,98031,47.4024,-122.171,1960,7536
13223,5412300410,3/25/2015,248000.0,3,1.0,1420,8800,1.0,0.0,0.0,4,6,1090,330.0,1981,0.0,98030,47.3746,-122.181,1480,8000
13224,4013200145,11/7/2014,429000.0,3,1.0,1540,37950,1.0,0.0,0.0,4,7,1090,450.0,1959,0.0,98001,47.3259,-122.289,1820,24375
13226,8122100650,7/31/2014,316000.0,2,1.0,730,5040,1.0,0.0,0.0,3,6,730,0.0,1927,0.0,98126,47.5387,-122.374,790,5040
13227,1005000220,3/10/2015,410000.0,2,1.0,2020,7540,1.0,0.0,0.0,3,7,1010,1010.0,1921,0.0,98118,47.5359,-122.28,1270,4652
13228,1023089096,8/8/2014,299000.0,3,1.0,1200,15843,1.0,0.0,2.0,3,7,1200,0.0,1955,0.0,98045,47.4991,-121.779,1410,15843
13233,4142450040,3/27/2015,293500.0,3,2.5,1610,5024,2.0,0.0,0.0,3,7,1610,0.0,2004,0.0,98038,47.3833,-122.04299999999999,1790,3717
13235,8558600085,5/9/2014,311100.0,4,2.25,2130,8078,1.0,0.0,0.0,4,7,1380,750.0,1977,0.0,98055,47.4482,-122.209,2300,8112
13236,8649400410,4/17/2015,375000.0,3,1.75,2140,13598,1.5,0.0,0.0,4,7,1620,520.0,1970,0.0,98014,47.7139,-121.321,930,10150
13245,984000450,12/1/2014,260000.0,3,2.5,1850,7875,1.0,0.0,0.0,3,7,1250,600.0,1968,0.0,98058,47.434,-122.171,1930,8062
13246,993002247,7/16/2014,430000.0,3,2.25,1550,1469,3.0,0.0,0.0,3,8,1550,0.0,2004,0.0,98103,47.6911,-122.34100000000001,1520,1465
13248,3438500981,3/28/2015,280000.0,2,1.0,790,13170,1.0,0.0,0.0,3,6,790,0.0,1947,0.0,98106,47.5487,-122.35700000000001,970,12700
13249,2011400021,7/1/2014,392000.0,5,2.25,3740,32481,1.5,0.0,0.0,3,8,2240,1500.0,1958,0.0,98198,47.3965,-122.314,2040,11398
13252,9144100035,3/24/2015,350000.0,3,1.0,1680,8010,1.0,0.0,0.0,3,7,840,840.0,1951,0.0,98117,47.6993,-122.376,1890,8778
13255,7399100040,3/9/2015,185000.0,3,1.5,1200,1848,2.0,0.0,0.0,3,8,1200,0.0,1966,0.0,98055,47.4658,-122.191,1270,1848
13256,7809200035,1/23/2015,290000.0,2,1.0,1250,12507,1.0,0.0,0.0,5,7,1250,0.0,1958,0.0,98056,47.4972,-122.176,1250,12498
13264,1402650360,10/23/2014,384200.0,3,2.5,2430,7613,2.0,0.0,0.0,4,8,2430,0.0,1986,0.0,98058,47.4383,-122.135,2440,8342
13265,3277800845,7/11/2014,370000.0,3,1.0,1170,1105,1.0,0.0,0.0,3,7,1170,0.0,1965,0.0,98126,47.5448,-122.375,1380,1399
13268,126039213,12/3/2014,365500.0,2,1.0,1140,15624,1.0,0.0,0.0,4,6,1140,0.0,1909,0.0,98177,47.7673,-122.367,2110,15493
13270,764000155,11/7/2014,415000.0,4,1.5,2700,14760,1.5,0.0,0.0,5,9,2700,0.0,1940,0.0,98022,47.1996,-122.00299999999999,1670,7200
13271,7454000555,1/13/2015,272000.0,2,1.0,670,6300,1.0,0.0,0.0,4,6,670,0.0,1942,0.0,98126,47.5145,-122.374,740,6300
13275,6145601312,10/29/2014,322000.0,3,3.25,1380,1225,3.0,0.0,0.0,3,7,1380,0.0,2000,0.0,98133,47.7035,-122.351,1380,1704
13276,3750605674,9/17/2014,270000.0,3,2.5,1808,19200,1.0,0.0,0.0,3,8,1808,0.0,2005,0.0,98001,47.2598,-122.281,1450,14400
13277,1001200035,3/6/2015,272450.0,3,1.0,1350,7973,1.5,0.0,0.0,3,7,1350,0.0,1954,0.0,98188,47.4323,-122.292,1310,7491
13282,6151800612,1/7/2015,162000.0,4,1.0,1460,16638,1.0,0.0,0.0,4,6,1460,0.0,1975,0.0,98010,47.3431,-122.04799999999999,1460,16638
13283,7893207510,5/6/2015,337500.0,3,1.75,1350,5850,1.0,0.0,0.0,4,7,1050,300.0,1973,0.0,98198,47.4225,-122.32799999999999,1710,7757
13284,8899200720,3/31/2015,312000.0,3,2.25,1470,7857,1.0,0.0,0.0,4,7,1180,290.0,1973,0.0,98055,47.4547,-122.209,1900,7600
13287,7771300035,9/25/2014,328000.0,4,1.0,1360,8136,1.0,0.0,0.0,3,7,1360,0.0,1948,0.0,98133,47.7366,-122.333,1570,8132
13288,7967700530,2/13/2015,241000.0,3,1.0,1020,7538,1.0,0.0,0.0,3,7,1020,0.0,1981,0.0,98032,47.3587,-122.288,1650,7201
13289,6669150790,7/31/2014,265000.0,3,2.25,1840,6750,1.0,0.0,0.0,4,7,1270,570.0,1980,0.0,98031,47.4075,-122.17200000000001,1750,7004
13290,1921059213,3/27/2015,246000.0,5,1.75,2030,10200,1.0,0.0,0.0,4,7,2030,0.0,1958,0.0,98002,47.2867,-122.209,1760,11550
13291,723049533,9/30/2014,271000.0,4,1.75,1490,9112,1.0,0.0,0.0,3,6,970,520.0,1940,0.0,98146,47.4991,-122.345,1650,8411
13292,797000276,6/25/2014,270000.0,2,1.0,2060,8398,1.0,0.0,0.0,3,7,1260,800.0,1962,0.0,98168,47.50899999999999,-122.324,1690,13495
13293,6381500720,11/17/2014,395000.0,4,2.0,2240,7085,1.5,0.0,0.0,3,7,2240,0.0,1944,1992.0,98125,47.7309,-122.305,1440,7085
13294,3812400789,7/31/2014,340000.0,3,2.0,1460,5715,1.0,0.0,0.0,3,7,1460,0.0,1957,0.0,98118,47.54,-122.27600000000001,1400,5715
13295,3451000206,10/16/2014,340000.0,3,1.75,2140,13260,1.0,0.0,0.0,3,7,1240,900.0,1948,0.0,98146,47.5074,-122.353,1640,13260
13296,8165501540,3/6/2015,335000.0,2,2.25,1420,1246,2.0,0.0,0.0,3,8,1420,0.0,2007,0.0,98106,47.5394,-122.368,1420,1826
13297,3131201563,6/25/2014,435000.0,2,1.0,1060,3036,1.5,0.0,0.0,4,6,1060,0.0,1943,0.0,98105,47.6578,-122.324,1730,5535
13302,9133600120,4/8/2015,417000.0,3,2.5,2040,11211,2.0,0.0,0.0,3,8,2040,0.0,2000,0.0,98055,47.4867,-122.223,1830,11964
13308,1237500720,12/26/2014,275000.0,3,2.0,1340,9764,1.0,0.0,0.0,3,7,1340,0.0,1944,0.0,98052,47.6786,-122.161,1310,9764
13312,7883605695,11/24/2014,350000.0,3,1.5,1870,9000,1.0,0.0,0.0,3,7,1120,750.0,1923,0.0,98108,47.5224,-122.318,1850,6000
13313,2120069003,11/24/2014,220000.0,3,1.0,1000,223462,1.0,0.0,2.0,4,6,1000,0.0,1933,0.0,98022,47.2099,-122.04299999999999,1710,105850
13315,3832060120,3/16/2015,280000.0,4,2.5,2200,5893,2.0,0.0,0.0,3,7,2200,0.0,2008,0.0,98042,47.3333,-122.055,2200,5757
13316,4356200120,10/23/2014,248000.0,1,1.0,790,12000,1.0,0.0,0.0,3,6,790,0.0,1918,0.0,98118,47.5146,-122.265,1900,6000
13317,4073200124,4/17/2015,305000.0,2,1.0,890,7200,1.0,0.0,0.0,3,7,740,150.0,1949,0.0,98115,47.6998,-122.27799999999999,1290,7200
13318,2113700790,3/12/2015,435010.0,3,1.0,1270,4000,1.0,0.0,0.0,3,7,1120,150.0,1954,0.0,98106,47.5293,-122.354,1220,4600
13320,2026049124,5/9/2014,325000.0,3,2.25,1352,1694,3.0,0.0,0.0,3,8,1352,0.0,2007,0.0,98125,47.7265,-122.315,1439,1387
13325,2970800145,4/7/2015,350500.0,3,1.75,2080,5200,1.0,0.0,0.0,3,7,1040,1040.0,1974,0.0,98166,47.4738,-122.35,1410,6550
13326,8588000610,11/10/2014,210000.0,3,1.0,1040,8125,1.0,0.0,0.0,3,7,1040,0.0,1956,0.0,98003,47.3171,-122.316,1200,9375
13328,2457200040,5/6/2015,280000.0,3,2.25,1810,7630,1.0,0.0,0.0,4,7,1810,0.0,1959,0.0,98056,47.497,-122.18,1830,7594
13329,3971700580,3/3/2015,385000.0,3,1.75,1930,14389,1.0,0.0,0.0,3,7,1130,800.0,1963,1998.0,98155,47.7733,-122.31700000000001,1730,14378
13330,7304300760,6/25/2014,349000.0,3,1.0,1010,8184,1.0,0.0,0.0,4,6,1010,0.0,1947,0.0,98155,47.7416,-122.319,1010,8184
13331,5561720180,8/26/2014,252000.0,3,2.25,1740,10836,1.0,0.0,0.0,3,7,910,830.0,1981,0.0,98031,47.3976,-122.166,2090,7500
13333,1822350180,12/11/2014,375000.0,3,2.25,1330,8004,2.0,0.0,0.0,3,7,1330,0.0,1985,0.0,98034,47.7098,-122.21700000000001,1300,7971
13334,1310900610,7/14/2014,336000.0,4,2.25,2210,11700,2.0,0.0,0.0,4,8,2210,0.0,1967,0.0,98032,47.3648,-122.28399999999999,2040,9000
13336,6620400205,8/6/2014,200000.0,2,1.0,1000,6227,1.0,0.0,0.0,3,6,1000,0.0,1949,0.0,98168,47.51300000000001,-122.333,1240,6250
13338,6151800606,2/25/2015,235000.0,3,1.75,1520,12246,1.0,0.0,0.0,4,6,1520,0.0,1971,0.0,98010,47.3434,-122.04899999999999,1460,12246
13339,5245600120,10/9/2014,257500.0,3,1.0,1690,13825,1.0,0.0,0.0,3,7,1210,480.0,1955,0.0,98148,47.4256,-122.322,1190,9450
13340,8951900065,9/29/2014,315000.0,3,1.0,1070,9497,1.0,0.0,0.0,3,7,1070,0.0,1955,0.0,98028,47.7425,-122.23,1710,9561
13341,226039186,5/20/2014,299950.0,3,1.0,910,8000,1.0,0.0,0.0,4,6,740,170.0,1950,0.0,98177,47.7746,-122.37799999999999,2090,9007
13351,2068500210,4/9/2015,234300.0,3,1.0,1140,9779,1.0,0.0,0.0,3,7,1140,0.0,1963,0.0,98055,47.424,-122.20100000000001,1520,9814
13352,2172000035,8/21/2014,190000.0,2,1.0,930,11450,1.0,0.0,0.0,3,6,930,0.0,1946,0.0,98178,47.4862,-122.264,1150,11450
13356,2770602170,4/22/2015,375000.0,2,1.0,760,6000,1.0,0.0,0.0,3,6,760,0.0,1942,0.0,98199,47.646,-122.384,1360,6000
13360,476000333,8/27/2014,418000.0,3,2.0,1250,1306,3.0,0.0,0.0,3,7,1250,0.0,2001,0.0,98107,47.6705,-122.39,1320,1250
13361,1721059218,8/18/2014,271675.0,3,1.75,2140,13068,1.0,0.0,0.0,4,7,1460,680.0,1974,0.0,98092,47.3099,-122.197,2090,17424
13366,2131200925,7/29/2014,331292.0,3,1.75,1660,10000,1.0,0.0,0.0,3,7,1660,0.0,1972,0.0,98019,47.74100000000001,-121.978,1770,10000
13367,3726800220,4/6/2015,348000.0,3,1.75,1830,2417,1.0,0.0,0.0,3,7,930,900.0,1919,0.0,98144,47.5723,-122.309,1320,3200
13368,3488300085,9/19/2014,435000.0,2,1.0,720,5600,1.0,0.0,0.0,4,7,720,0.0,1920,0.0,98116,47.5641,-122.391,1330,5600
13370,9265400210,9/22/2014,227000.0,3,1.75,1510,9837,2.0,0.0,0.0,3,7,1510,0.0,1989,0.0,98001,47.2576,-122.255,1470,8054
13371,2787000040,10/3/2014,285000.0,3,1.5,1870,42070,1.0,0.0,0.0,3,7,1870,0.0,1953,0.0,98168,47.50899999999999,-122.31299999999999,1870,19965
13373,1591600676,3/11/2015,246000.0,3,1.0,990,9145,1.5,0.0,0.0,4,6,990,0.0,1939,0.0,98146,47.5022,-122.36,1640,8320
13374,2843200085,2/17/2015,260000.0,3,1.0,1910,8710,1.0,0.0,0.0,3,7,1080,830.0,1954,0.0,98168,47.5038,-122.3,1460,8944
13375,2561320120,8/11/2014,366000.0,3,2.0,1350,10200,1.0,0.0,0.0,3,7,1350,0.0,1977,0.0,98074,47.6159,-122.05,1820,9600
13378,3343901848,4/8/2015,313100.0,3,2.0,1720,11875,1.0,0.0,0.0,5,6,1720,0.0,1905,0.0,98056,47.5068,-122.191,1860,7500
13379,7137800085,10/3/2014,185000.0,3,1.75,1170,9085,1.0,0.0,0.0,3,7,1170,0.0,1967,0.0,98023,47.2808,-122.354,1230,9085
13381,8731800210,7/11/2014,235000.0,3,2.5,2350,9051,1.0,0.0,0.0,4,8,1570,780.0,1966,0.0,98023,47.3126,-122.36399999999999,2270,8748
13382,8155000040,10/30/2014,230000.0,3,1.0,1020,12289,1.0,0.0,0.0,4,7,1020,0.0,1967,0.0,98058,47.4235,-122.155,1300,9894
13384,7697920150,10/2/2014,240000.0,4,2.25,1830,7614,2.0,0.0,0.0,3,7,1830,0.0,1991,0.0,98030,47.3682,-122.179,1860,6930
13396,3861500330,4/30/2015,276000.0,3,2.0,1370,8137,1.0,0.0,0.0,4,7,1370,0.0,1988,0.0,98003,47.2802,-122.303,1660,8840
13397,6163901033,9/2/2014,269000.0,2,1.0,770,8612,1.0,0.0,0.0,3,6,770,0.0,1953,0.0,98155,47.7547,-122.323,1290,8407
13401,4402700230,8/21/2014,352500.0,3,1.5,1360,7680,1.0,0.0,0.0,3,7,1360,0.0,1955,0.0,98133,47.7441,-122.337,1630,7679
13402,1432701510,10/21/2014,249000.0,4,2.0,1280,7560,1.0,0.0,0.0,5,6,1280,0.0,1959,0.0,98058,47.45,-122.175,1250,7690
13403,1115100119,12/8/2014,360000.0,4,2.0,1920,7803,1.0,0.0,0.0,3,7,1080,840.0,1962,0.0,98155,47.758,-122.325,1940,8147
13407,7236300065,7/18/2014,275000.0,3,1.5,1320,7695,1.0,0.0,0.0,4,7,1320,0.0,1959,0.0,98056,47.4908,-122.181,1370,8295
13409,203101210,5/7/2014,379500.0,2,1.0,1640,17335,1.0,0.0,0.0,3,7,840,800.0,1978,0.0,98053,47.6397,-121.95299999999999,2440,17850
13415,3971700981,10/3/2014,415000.0,3,1.75,2650,7500,1.5,0.0,0.0,4,7,1590,1060.0,1962,0.0,98155,47.7716,-122.31700000000001,1340,7500
13416,2267000453,6/27/2014,415000.0,3,2.5,1060,1536,2.0,0.0,0.0,3,8,1060,0.0,2000,0.0,98117,47.6907,-122.395,1220,1316
13419,6187100360,4/27/2015,294000.0,3,2.25,1700,9600,2.0,0.0,0.0,3,7,1700,0.0,1984,0.0,98042,47.39,-122.15799999999999,1930,9600
13429,1545800205,6/13/2014,324900.0,4,2.5,1880,7965,2.0,0.0,0.0,3,7,1880,0.0,2000,0.0,98038,47.3642,-122.052,1570,7584
13430,4303200555,8/15/2014,265000.0,2,1.0,770,5160,1.0,0.0,0.0,3,6,770,0.0,1943,0.0,98106,47.5304,-122.35600000000001,920,5160
13433,3300790540,1/9/2015,292500.0,3,2.25,1690,7320,2.0,0.0,0.0,3,7,1690,0.0,1987,0.0,98198,47.3889,-122.316,1520,7450
13437,1453602283,5/7/2015,342000.0,2,2.0,1320,1462,3.0,0.0,0.0,3,7,1320,0.0,1997,0.0,98125,47.7223,-122.29,1430,1650
13438,8081650330,6/25/2014,320000.0,4,2.5,2000,10051,2.0,0.0,0.0,3,7,2000,0.0,1997,0.0,98038,47.3625,-122.025,2000,6686
